sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_nudge,stuck_reason,final_align,unsettled_secs,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10000,8041,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0372,-0.0645,0.0215,-0.0446,0.0674,-0.0556,1.083
10001,8041,1,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0898,-0.0341,0.0215,0.0549,0.0576,-0.0463,1.083
10002,8041,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0149,-0.0212,0.0216,0.0104,0.0867,0.0108,1.083
10003,8041,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0447,0.0781,0.0215,-0.0511,0.0753,0.0558,1.083
10004,8041,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0681,0.0940,0.0215,0.0527,0.0845,0.0485,1.083
10000,8042,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0892,-0.0907,0.0215,-0.0508,0.0558,-0.0587,1.017
10001,8042,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0881,-0.0882,0.0215,0.0470,0.0851,-0.0606,1.017
10002,8042,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0059,-0.0600,0.0216,0.0007,0.0755,0.0078,1.017
10003,8042,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0914,0.0677,0.0215,-0.0471,0.0796,0.0509,1.017
10004,8042,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0572,0.0380,0.0215,0.0621,0.0674,0.0522,1.017
10000,8043,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0765,-0.0810,0.0215,-0.0578,0.0896,-0.0469,1.267
10001,8043,1,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0459,-0.0931,0.0215,0.0560,0.0727,-0.0574,1.267
10002,8043,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0047,-0.0295,0.0216,0.0008,0.0590,0.0005,1.267
10003,8043,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0663,0.0436,0.0215,-0.0559,0.0734,0.0547,1.267
10004,8043,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0317,0.0603,0.0215,0.0529,0.0583,0.0494,1.267
10000,8044,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0356,-0.0720,0.0215,-0.0509,0.0759,-0.0550,1.417
10001,8044,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0957,-0.0899,0.0215,0.0561,0.0551,-0.0454,1.417
10002,8044,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0795,-0.0062,0.0216,0.0006,0.0757,-0.0106,1.417
10003,8044,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0757,0.0864,0.0215,-0.0501,0.0514,0.0455,1.417
10004,8044,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0214,0.0507,0.0215,0.0505,0.0561,0.0531,1.417
10000,8045,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0276,-0.0797,0.0215,-0.0445,0.0625,-0.0486,1.150
10001,8045,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0380,-0.0292,0.0215,0.0534,0.0725,-0.0504,1.150
10002,8045,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0012,-0.0024,0.0216,-0.0078,0.0801,0.0022,1.150
10003,8045,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0424,0.0465,0.0215,-0.0508,0.0642,0.0501,1.150
10004,8045,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0576,0.0725,0.0215,0.0540,0.0605,0.0614,1.150
10000,8046,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0536,-0.0547,0.0215,-0.0486,0.0519,-0.0550,1.133
10001,8046,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0365,-0.0591,0.0215,0.0592,0.0849,-0.0634,1.133
10002,8046,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0066,0.0081,0.0216,0.0074,0.0761,0.0023,1.133
10003,8046,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0509,0.0606,0.0215,-0.0571,0.0867,0.0638,1.133
10004,8046,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0563,0.0312,0.0215,0.0520,0.0834,0.0623,1.133
10000,8047,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0600,-0.0599,0.0215,-0.0484,0.0773,-0.0498,0.900
10001,8047,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0497,-0.0361,0.0215,0.0579,0.0530,-0.0436,0.900
10002,8047,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0205,-0.0213,0.0216,0.0085,0.0872,-0.0005,0.900
10003,8047,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0719,0.0587,0.0215,-0.0657,0.0609,0.0549,0.900
10004,8047,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0717,0.0846,0.0215,0.0430,0.0829,0.0618,0.900
10000,8048,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0547,-0.0971,0.0215,-0.0499,0.0764,-0.0525,0.700
10001,8048,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0506,-0.0428,0.0215,0.0502,0.0693,-0.0567,0.700
10002,8048,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0224,-0.0345,0.0216,-0.0081,0.0791,-0.0038,0.700
10003,8048,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0568,0.0642,0.0215,-0.0573,0.0807,0.0670,0.700
10004,8048,4,4,false,batch,true,floor,false,true,true,floor-stuck-timeout,0.770,0.983,0.0935,0.0948,0.0282,0.0624,0.0606,0.0619,0.700
10000,8049,0,5,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0719,-0.0908,0.0215,-0.0503,0.0698,-0.0509,1.433
10001,8049,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0698,-0.0570,0.0215,0.0620,0.0696,-0.0482,1.433
10002,8049,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0207,0.0213,0.0216,-0.0118,0.0900,0.0107,1.433
10003,8049,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0712,0.0785,0.0215,-0.0628,0.0689,0.0633,1.433
10004,8049,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0848,0.0467,0.0215,0.0658,0.0889,0.0571,1.433
10000,8050,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0904,-0.0705,0.0215,-0.0464,0.0788,-0.0578,1.467
10001,8050,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0806,-0.0890,0.0215,0.0497,0.0547,-0.0569,1.467
10002,8050,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0967,-0.0278,0.0216,-0.0004,0.0587,-0.0089,1.467
10003,8050,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0883,0.0921,0.0215,-0.0564,0.0523,0.0454,1.467
10004,8050,4,1,false,batch,true,stacked,false,false,false,,0.972,0.000,0.0959,0.0822,0.0248,0.0499,0.0669,0.0479,1.467
10000,8051,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0488,-0.0495,0.0215,-0.0505,0.0630,-0.0501,0.718
10001,8051,1,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0503,-0.0590,0.0215,0.0577,0.0752,-0.0615,0.718
10002,8051,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0067,0.0070,0.0216,0.0069,0.0609,0.0107,0.718
10003,8051,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0818,0.0653,0.0215,-0.0598,0.0558,0.0452,0.718
10004,8051,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0711,0.0808,0.0215,0.0436,0.0839,0.0571,0.718
10000,8052,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0723,-0.0603,0.0215,-0.0448,0.0685,-0.0471,1.265
10001,8052,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0563,-0.0480,0.0215,0.0609,0.0517,-0.0535,1.265
10002,8052,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0013,-0.0025,0.0216,0.0027,0.0651,-0.0058,1.265
10003,8052,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0434,0.0543,0.0215,-0.0442,0.0575,0.0591,1.265
10004,8052,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0611,0.0660,0.0215,0.0447,0.0895,0.0617,1.265
10000,8053,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0584,-0.0747,0.0215,-0.0611,0.0867,-0.0575,1.233
10001,8053,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0686,-0.0972,0.0215,0.0508,0.0899,-0.0659,1.233
10002,8053,2,3,false,batch,false,,false,false,false,,0.959,0.000,0.0457,-0.0395,0.0254,-0.0049,0.0783,0.0060,1.233
10003,8053,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0670,0.0432,0.0215,-0.0663,0.0666,0.0612,1.233
10004,8053,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0344,0.0628,0.0215,0.0460,0.0875,0.0637,1.233
10000,8054,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0479,-0.0569,0.0215,-0.0447,0.0788,-0.0627,1.283
10001,8054,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0942,-0.0450,0.0215,0.0635,0.0549,-0.0619,1.283
10002,8054,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0104,0.0303,0.0216,0.0038,0.0844,0.0062,1.283
10003,8054,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0498,0.0569,0.0215,-0.0526,0.0734,0.0510,1.283
10004,8054,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0430,0.0708,0.0215,0.0472,0.0646,0.0660,1.283
10000,8055,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0681,-0.0774,0.0215,-0.0487,0.0679,-0.0536,1.083
10001,8055,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0425,-0.0590,0.0215,0.0485,0.0538,-0.0529,1.083
10002,8055,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0200,-0.0147,0.0216,0.0058,0.0849,-0.0063,1.083
10003,8055,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0532,0.0387,0.0215,-0.0489,0.0756,0.0469,1.083
10004,8055,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0541,0.0587,0.0215,0.0547,0.0761,0.0495,1.083
10000,8056,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0595,-0.0371,0.0215,-0.0567,0.0624,-0.0508,1.100
10001,8056,1,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0833,-0.0916,0.0215,0.0491,0.0748,-0.0448,1.100
10002,8056,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0358,-0.0795,0.0216,-0.0045,0.0804,0.0051,1.100
10003,8056,3,3,false,batch,false,,false,false,false,,0.992,0.000,-0.0926,0.0945,0.0235,-0.0498,0.0615,0.0439,1.100
10004,8056,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0909,0.0747,0.0215,0.0481,0.0514,0.0434,1.100
10000,8057,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0557,-0.0623,0.0215,-0.0663,0.0839,-0.0667,0.883
10001,8057,1,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0634,-0.0367,0.0215,0.0459,0.0605,-0.0594,0.883
10002,8057,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0109,0.0300,0.0216,-0.0003,0.0785,0.0094,0.883
10003,8057,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0544,0.0854,0.0215,-0.0560,0.0703,0.0665,0.883
10004,8057,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0529,0.0567,0.0215,0.0468,0.0752,0.0450,0.883
10000,8058,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0550,-0.0504,0.0215,-0.0542,0.0896,-0.0521,1.475
10001,8058,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0564,-0.0469,0.0215,0.0551,0.0798,-0.0454,1.475
10002,8058,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0165,-0.0011,0.0216,0.0079,0.0893,-0.0035,1.475
10003,8058,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0398,0.0433,0.0215,-0.0450,0.0795,0.0497,1.475
10004,8058,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0535,0.0475,0.0215,0.0619,0.0826,0.0653,1.475
10000,8059,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0417,-0.0542,0.0215,-0.0436,0.0681,-0.0485,0.567
10001,8059,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0763,-0.0809,0.0215,0.0570,0.0590,-0.0466,0.567
10002,8059,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0305,-0.0481,0.0216,-0.0037,0.0795,0.0054,0.567
10003,8059,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0504,0.0406,0.0215,-0.0636,0.0842,0.0479,0.567
10004,8059,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0568,0.0632,0.0215,0.0660,0.0748,0.0618,0.567
10000,8060,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0540,-0.0893,0.0215,-0.0563,0.0731,-0.0622,0.267
10001,8060,1,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0461,-0.0421,0.0215,0.0443,0.0842,-0.0659,0.267
10002,8060,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0535,-0.0349,0.0216,0.0074,0.0830,0.0023,0.267
10003,8060,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0516,0.0381,0.0215,-0.0526,0.0822,0.0548,0.267
10004,8060,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0955,0.0787,0.0215,0.0499,0.0540,0.0580,0.267
10000,8061,0,3,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0324,-0.0760,0.0215,-0.0566,0.0525,-0.0608,0.867
10001,8061,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0476,-0.0538,0.0215,0.0494,0.0847,-0.0612,0.867
10002,8061,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0384,-0.0308,0.0216,0.0093,0.0558,-0.0099,0.867
10003,8061,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0491,0.0426,0.0215,-0.0449,0.0805,0.0493,0.867
10004,8061,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0922,0.0818,0.0215,0.0480,0.0609,0.0481,0.867
10000,8062,0,3,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0450,-0.0352,0.0215,-0.0582,0.0890,-0.0597,1.283
10001,8062,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0514,-0.0921,0.0215,0.0500,0.0716,-0.0525,1.283
10002,8062,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0125,0.0171,0.0216,0.0109,0.0838,0.0026,1.283
10003,8062,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0560,0.0597,0.0215,-0.0431,0.0561,0.0588,1.283
10004,8062,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0852,0.0814,0.0215,0.0613,0.0669,0.0604,1.283
10000,8063,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0681,-0.0581,0.0215,-0.0641,0.0780,-0.0576,1.050
10001,8063,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0924,-0.0926,0.0215,0.0636,0.0801,-0.0641,1.050
10002,8063,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0587,-0.0609,0.0216,-0.0023,0.0526,0.0051,1.050
10003,8063,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0775,0.0929,0.0215,-0.0493,0.0712,0.0587,1.050
10004,8063,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0260,0.0910,0.0215,0.0431,0.0555,0.0446,1.050
10000,8064,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0706,-0.0593,0.0215,-0.0651,0.0798,-0.0558,1.450
10001,8064,1,1,false,batch,true,stacked,false,false,false,,0.943,0.000,0.0724,-0.0566,0.0259,0.0626,0.0764,-0.0536,1.450
10002,8064,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0051,-0.0015,0.0216,0.0009,0.0890,-0.0021,1.450
10003,8064,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0342,0.0635,0.0215,-0.0436,0.0754,0.0514,1.450
10004,8064,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0256,0.0483,0.0215,0.0466,0.0603,0.0570,1.450
10000,8065,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0601,-0.0660,0.0215,-0.0494,0.0520,-0.0511,0.200
10001,8065,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0827,-0.0561,0.0215,0.0595,0.0803,-0.0516,0.200
10002,8065,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0171,-0.0303,0.0216,-0.0064,0.0533,-0.0046,0.200
10003,8065,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0508,0.0571,0.0215,-0.0466,0.0817,0.0531,0.200
10004,8065,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0656,0.0568,0.0215,0.0463,0.0791,0.0446,0.200
10000,8066,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0605,-0.0649,0.0215,-0.0612,0.0727,-0.0527,1.368
10001,8066,1,6,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0615,-0.0587,0.0215,0.0555,0.0886,-0.0580,1.368
10002,8066,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.0009,-0.0093,0.0216,-0.0026,0.0693,-0.0031,1.368
10003,8066,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0649,0.0791,0.0215,-0.0570,0.0771,0.0641,1.368
10004,8066,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0961,0.0973,0.0215,0.0646,0.0509,0.0515,1.368
10000,8067,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0681,-0.0389,0.0215,-0.0546,0.0626,-0.0554,1.375
10001,8067,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0972,-0.0972,0.0215,0.0530,0.0766,-0.0438,1.375
10002,8067,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0244,-0.0288,0.0216,0.0117,0.0516,-0.0084,1.375
10003,8067,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0905,0.0539,0.0215,-0.0453,0.0613,0.0479,1.375
10004,8067,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0834,0.0784,0.0215,0.0458,0.0649,0.0579,1.375
10000,8068,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0894,-0.0791,0.0215,-0.0480,0.0531,-0.0594,1.123
10001,8068,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0555,-0.0670,0.0215,0.0558,0.0639,-0.0645,1.123
10002,8068,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0416,-0.0185,0.0216,0.0034,0.0531,0.0100,1.123
10003,8068,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0973,0.0972,0.0215,-0.0581,0.0513,0.0467,1.123
10004,8068,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0624,0.0685,0.0215,0.0551,0.0762,0.0620,1.123
10000,8069,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0709,-0.0399,0.0215,-0.0665,0.0772,-0.0463,0.183
10001,8069,1,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0588,-0.0720,0.0215,0.0468,0.0845,-0.0502,0.183
10002,8069,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0304,-0.0207,0.0216,-0.0040,0.0767,0.0026,0.183
10003,8069,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0949,0.0941,0.0215,-0.0470,0.0760,0.0575,0.183
10004,8069,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0289,0.0785,0.0215,0.0445,0.0682,0.0661,0.183
10000,8070,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0604,-0.0382,0.0215,-0.0573,0.0727,-0.0532,1.133
10001,8070,1,4,false,batch,true,stacked,false,false,false,,0.979,0.000,0.0748,-0.0927,0.0244,0.0669,0.0660,-0.0553,1.133
10002,8070,2,4,false,batch,false,,false,false,false,,0.996,0.000,0.0093,-0.0148,0.0231,-0.0045,0.0780,-0.0028,1.133
10003,8070,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0530,0.0458,0.0221,-0.0458,0.0720,0.0514,1.133
10004,8070,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0567,0.0486,0.0215,0.0541,0.0654,0.0587,1.133
10000,8071,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0431,-0.0480,0.0215,-0.0651,0.0519,-0.0493,1.283
10001,8071,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0493,-0.0476,0.0215,0.0613,0.0644,-0.0526,1.283
10002,8071,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0005,-0.0258,0.0216,-0.0010,0.0887,-0.0046,1.283
10003,8071,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0578,0.0629,0.0215,-0.0436,0.0612,0.0574,1.283
10004,8071,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0425,0.0644,0.0215,0.0437,0.0738,0.0583,1.283
10000,8072,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0917,-0.0610,0.0215,-0.0586,0.0576,-0.0558,0.100
10001,8072,1,5,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0913,-0.0968,0.0215,0.0436,0.0523,-0.0485,0.100
10002,8072,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0034,0.0025,0.0216,0.0002,0.0867,0.0015,0.100
10003,8072,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0588,0.0447,0.0215,-0.0668,0.0728,0.0432,0.100
10004,8072,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0307,0.0783,0.0215,0.0436,0.0879,0.0659,0.100
10000,8073,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0637,-0.0542,0.0215,-0.0607,0.0667,-0.0495,0.324
10001,8073,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0572,-0.0766,0.0215,0.0447,0.0807,-0.0520,0.324
10002,8073,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0062,0.0016,0.0216,0.0083,0.0686,-0.0020,0.324
10003,8073,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0888,0.0257,0.0215,-0.0644,0.0564,0.0478,0.324
10004,8073,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0383,0.0715,0.0215,0.0433,0.0751,0.0466,0.324
10000,8074,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0547,-0.0586,0.0215,-0.0586,0.0600,-0.0481,1.425
10001,8074,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0556,-0.0561,0.0215,0.0603,0.0562,-0.0478,1.425
10002,8074,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0006,-0.0162,0.0216,-0.0061,0.0809,-0.0104,1.425
10003,8074,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0660,0.0760,0.0215,-0.0595,0.0779,0.0512,1.425
10004,8074,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0663,0.0560,0.0215,0.0623,0.0785,0.0479,1.425
10000,8075,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0587,-0.0623,0.0215,-0.0525,0.0650,-0.0616,1.000
10001,8075,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0598,-0.0534,0.0215,0.0657,0.0695,-0.0583,1.000
10002,8075,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0100,0.0191,0.0216,-0.0041,0.0794,0.0033,1.000
10003,8075,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0674,0.0693,0.0215,-0.0635,0.0857,0.0666,1.000
10004,8075,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0396,0.0639,0.0215,0.0461,0.0779,0.0621,1.000
10000,8076,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0819,-0.0423,0.0215,-0.0651,0.0739,-0.0598,0.850
10001,8076,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0483,-0.0681,0.0215,0.0468,0.0738,-0.0542,0.850
10002,8076,2,4,false,batch,true,wall,false,false,true,wall-blocked,0.709,0.800,-0.0506,-0.1050,0.0316,-0.0079,0.0528,0.0088,0.850
10003,8076,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0594,0.0586,0.0215,-0.0447,0.0887,0.0572,0.850
10004,8076,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0508,0.0284,0.0215,0.0521,0.0865,0.0466,0.850
10000,8077,0,2,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0578,0.0215,0.0215,-0.0461,0.0619,-0.0633,0.583
10001,8077,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0568,-0.0646,0.0215,0.0585,0.0820,-0.0608,0.583
10002,8077,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.0542,0.0049,0.0216,0.0117,0.0795,0.0059,0.583
10003,8077,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0614,0.0888,0.0215,-0.0432,0.0545,0.0443,0.583
10004,8077,4,6,false,batch,true,wall,false,false,true,wall-blocked,0.751,0.800,0.0994,0.0972,0.0282,0.0574,0.0560,0.0508,0.583
10000,8078,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0437,-0.0703,0.0215,-0.0466,0.0817,-0.0652,1.017
10001,8078,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0704,-0.0397,0.0215,0.0480,0.0561,-0.0497,1.017
